date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2019-01-16,-1.1,-9.18,-11,-20.9,,-31,95,79.2,74.5,54,-3.1,-12.3,-14.3,-25.5,32,18.46,17,2,55,29,102.4,101.1,101.35,100.3,101.39,100.15,100.39,99.39,48300,14083.3,24950,1600,,,,,29,0,0,0,0,6.8,,,48,07:25:00,16:24:00,8.98,7.42,16.4,1,1,-3,-1,-25,-24,2099,,,,,8,4.2,4,0,,,,
2019-01-15,-7.3,-10.65,-11.4,-15.5,,-21,92,81.5,82.5,73,-10.7,-13.3,-13.2,-15.7,26,15.21,15,4,,,102,101.82,101.75,101.5,101.02,100.85,100.76,100.51,40200,29545.8,24950,9700,,,,,29.4,0,0,0,0,0,,,47,07:26:00,16:23:00,8.95,7.43,16.38,1,1,-11,-10,-12,-8,6489,,,,,8,6.6,5,2,,,,
2019-01-14,-12,-15.29,-16.45,-20.9,,-30,87,81,81,75,-14.6,-17.9,-18.6,-22.7,22,14.75,14,6,27,24,103,102.54,102.5,102,102.02,101.55,101.52,101.02,40200,21700,23300,6400,,,,,34.5,0,0,0,0,0,,,47,07:27:00,16:21:00,8.9,7.45,16.35,1,1,-13,-13,-18,-18,6990,,,,,8,5.5,4,0,,,,
2019-01-13,-10.4,-16.37,-16.3,-22.2,,-29,84,73.3,71.5,59,-16.6,-20.2,-20,-23.4,23,14.38,12.5,2,,,103.4,103.27,103.2,103,102.44,102.28,102.25,102.05,48300,34183.3,36200,24100,,,,,34.3,0,0,0,0,0,,,47,07:27:00,16:20:00,8.88,7.45,16.33,1,1,-13,-11,-20,-20,7606,,,,,3,1,1.5,0,,,,
2019-01-12,-14.3,-17.93,-17.55,-20.8,,-33,81,68,69.5,58,-20.5,-22.6,-22.5,-24.5,35,23.83,23.5,12,36,24,103.4,103.02,102.9,102.4,102.4,102.02,101.92,101.45,48300,34183.3,36200,24100,,,,,35.5,0,0,0,0,0,,,48,07:28:00,16:19:00,8.85,7.47,16.32,1,1,-14,-14,-20,-20,7430,,,,,8,3.1,4.5,1,,,,
2019-01-11,-13.5,-16.15,-16.05,-18.6,,-31,72,64.5,65,58,-18.3,-21.4,-21.1,-24,34,26.92,27.5,21,43,26,102.4,101.77,101.65,100.9,101.45,100.79,100.7,99.96,48300,33512.5,36200,24100,,,,,34,0,0,0,0,0,,,49,07:28:00,16:17:00,8.82,7.47,16.28,1,1,-15,-15,-19,-19,6370,,,,,8,7,6.5,5,,,,
2019-01-10,-0.6,-5.35,-7.05,-13.5,,-21,90,70.3,74.5,59,-5.7,-10,-11.7,-17.7,25,13.54,14,3,39,31,100.8,99.95,100.1,99.4,99.83,99.01,99.14,98.46,48300,28341.7,26550,4800,,,,,25.1,0,0,0,0,0,,,50,07:28:00,16:16:00,8.8,7.47,16.27,,,-4,-3,-14,-14,4113,,,,,8,7.4,6.5,5,,,,
2019-01-09,-1.2,-2,-2.25,-3.3,,-10,98,93.3,88.5,79,-2,-3,-3.8,-5.5,39,18.79,19.5,0,48,6,100.4,99.66,99.85,99.3,99.45,98.74,98.93,98.41,19300,5254.2,10250,1200,,,,,20.2,0,0,0,0,11.2,,,46,07:29:00,16:15:00,8.77,7.48,16.25,,,-1,-1,-4,-4,2944,,,,,8,6,4.5,1,,,,
2019-01-08,-2.7,-7.2,-6.5,-10.3,,-20,96,89.1,82,68,-4,-8.8,-9.7,-15.3,37,23.5,24.5,12,42,7,102.4,101.33,101.45,100.5,101.43,100.38,100.49,99.55,24100,6141.7,12450,800,,,,,24.5,0,0,0,0,10,,,41,07:29:00,16:14:00,8.75,7.48,16.23,,,-3,-3,-3,-1,2253,,,,,8,7.7,7,6,,,,
2019-01-07,-10.4,-15.69,-15.7,-21,,-28,78,63.5,63.5,49,-16.4,-21.2,-21.1,-25.7,18,10.5,10,2,37,5,103.4,103.11,102.95,102.5,102.43,102.13,101.99,101.56,48300,34183.3,36200,24100,,,,,33.7,0,0,0,0,0,,,40,07:29:00,16:13:00,8.73,7.48,16.22,1,1,-12,-12,-14,-14,6744,,,,,8,4,4,0,,,,
2019-01-06,-0.8,-6.1,-8,-15.2,,-21,100,69.6,77,54,-1.5,-11,-11.4,-21.4,22,11.75,11.5,1,45,32,102.6,101.27,101.45,100.3,101.64,100.33,100.52,99.4,48300,23766.7,24350,400,,,,,26,0,0,0,0,0,,,41,07:30:00,16:12:00,8.7,7.5,16.2,1,1,-4,-2,-18,-17,4990,,,,,8,5.3,4,0,,,,
2019-01-05,1.6,-0.2,-0.44,-2.5,,-5,100,98.7,96.5,93,0.4,-0.4,-0.8,-2,10,3.58,5.5,1,,,100.7,100.51,100.5,100.3,99.78,99.57,99.58,99.37,16100,3512.5,8250,400,,,,,18.4,0,0,0,0,0.1,,,42,07:30:00,16:11:00,8.68,7.5,16.18,1,1,1,1,-2,-1,3137,,,,,8,6.7,4.5,1,,,,
2019-01-04,0.9,-3.22,-3.95,-8.8,,-11,97,93.1,93,89,-0.1,-4.2,-5.2,-10.2,26,10.88,13.5,1,40,24,101.1,100.63,100.75,100.4,100.1,99.69,99.76,99.43,11300,5116.7,6450,1600,,,,,21.9,0,0,0,0,7,,,42,07:30:00,16:10:00,8.67,7.5,16.17,,,0,0,-5,-5,1371,,,,,8,6.5,5,2,,,,
2019-01-03,-8.2,-10.87,-12.7,-17.2,,-23,90,85,80.5,71,-9.8,-12.9,-15.2,-20.7,19,8.17,9.5,0,,,102,101.34,101.55,101.1,100.98,100.37,100.57,100.16,32200,12150,16900,1600,,,,,30.7,0,0,0,0,3.1,,,38,07:30:00,16:09:00,8.65,7.5,16.15,1,1,-8,-8,-11,-11,3525,,,,,8,7.9,6.5,5,,,,
2019-01-02,-16.4,-20.39,-20.54,-24.7,,-33,85,75.3,76.5,68,-20.7,-23.7,-24.4,-28.1,24,10.79,13,2,,,103,102.67,102.55,102.1,101.96,101.68,101.55,101.14,48300,35191.7,36200,24100,,,,,38.5,0,0,0,0,0,,,37,07:30:00,16:08:00,8.63,7.5,16.13,3,3,-14,-14,-20,-17,6773,,,,,8,3.1,4,0,,,,
2019-01-01,1.8,-5.85,-9.5,-20.8,,-26,98,74.4,73,48,-1,-10,-12.4,-23.9,33,17.12,17,1,66,8,102.3,100.86,100.9,99.5,101.3,99.91,99.96,98.61,48300,20425,24450,600,,,,,27.5,0,0,0,0,18.2,,,35,07:30:00,16:07:00,8.62,7.5,16.12,1,1,-3,-2,-22,-3,5856,,,,,8,2.9,4,0,,,,
2018-12-31,-2.8,-6.53,-6.9,-11,,-14,95,88.1,88.5,82,-3.7,-8.2,-8.3,-13,26,7.83,14.5,3,,,102.8,102.29,101.95,101.1,101.78,101.32,100.96,100.14,24100,16820.8,15250,6400,,,,,24.9,0,0,0,0,0.2,,,23,07:30:00,16:06:00,8.6,7.5,16.1,1,1,-5,-5,-6,-5,3000,,,,,8,7.7,6.5,5,,,,
2018-12-30,-11,-14.97,-15.9,-20.8,,-24,85,77.2,70,55,-13.7,-18.2,-18.2,-22.8,10,4.79,5.5,1,,,102.6,102.42,102.45,102.3,101.61,101.45,101.44,101.28,48300,33175,36200,24100,,,,,33.9,0,0,0,0,0.2,,,23,07:30:00,16:05:00,8.58,7.5,16.08,1,1,-12,-12,-13,-13,6174,,,,,8,5.5,4,0,,,,
2018-12-29,2.7,-6.14,-7.2,-17.1,,-23,100,75.9,80.5,61,1.1,-9.9,-9.7,-20.4,18,11.29,9.5,1,37,35,102.3,101.27,101.2,100.1,101.38,100.32,100.27,99.17,48300,26079.2,24750,1200,,,,,25.2,0,0,0,0,5.6,,,23,07:30:00,16:04:00,8.57,7.5,16.07,1,1,-4,0,-19,-19,4557,,,,,8,5,4,0,,,,
2018-12-28,-1.7,-6.13,-6.8,-11.9,,-20,99,92.1,87,75,-2,-7.2,-8.8,-15.5,29,19.29,18.5,8,41,7,103.2,101.64,101.75,100.3,102.22,100.67,100.8,99.37,24100,5533.3,12350,600,,,,,24.8,0,0,0,0,13.8,,,21,07:30:00,16:03:00,8.55,7.5,16.05,,,-1,-1,-1,0,2086,,,,,8,6.6,5.5,3,,,,
2018-12-27,-11.9,-14.7,-15.25,-18.6,,-27,81,71.3,70.5,60,-16.1,-18.8,-18.9,-21.6,20,12.17,11,2,,,104,103.78,103.65,103.3,103.03,102.79,102.65,102.28,48300,33175,36200,24100,,,,,33.2,0,0,0,0,0,,,20,07:29:00,16:03:00,8.57,7.48,16.05,1,1,-14,-14,-14,-14,6371,,,,,8,3.7,4,0,,,,
2018-12-26,-9.7,-12.86,-12.9,-16.1,,-25,81,74.3,69.5,58,-13.6,-16.5,-17.3,-21,26,16,15.5,5,34,25,103.3,102.83,102.95,102.6,102.35,101.85,101.99,101.63,40200,24908.3,29750,19300,,,,,30.9,0,0,0,0,0,,,20,07:29:00,16:02:00,8.55,7.48,16.03,1,1,-12,-10,-22,-21,3958,,,,,8,5,4,0,,,,
2018-12-25,-12.6,-15.22,-15.14,-17.7,,-28,79,70.3,68.5,58,-19,-19.6,-19.9,-20.8,28,20.71,18.5,9,32,25,102.6,102.36,102.25,101.9,101.64,101.38,101.26,100.89,48300,26116.7,36200,24100,,,,,33.1,0,0,0,0,0,,,19,07:29:00,16:01:00,8.53,7.48,16.02,1,1,-13,-13,-20,-19,6679,,,,,6,1.2,3,0,,,,
2018-12-24,-8.9,-12.49,-12.64,-16.4,,-24,90,76.5,76,62,-13.2,-15.9,-16.4,-19.6,21,8.54,11,1,34,27,102,101.75,101.8,101.6,101.02,100.79,100.82,100.63,48300,31100,28200,8100,,,,,30.6,0,0,0,0,0,,,19,07:28:00,16:01:00,8.55,7.47,16.02,1,1,-9,-9,-20,-20,5376,,,,,8,3.8,4,0,,,,
2018-12-23,-3.8,-7.36,-8.8,-13.8,,-18,88,71.8,74,60,-8.7,-11.7,-11.6,-14.4,29,19.62,19,9,40,27,102,101.68,101.4,100.8,101.05,100.72,100.44,99.83,48300,31500,36200,24100,,,,,26.8,0,0,0,0,0,,,19,07:28:00,16:00:00,8.53,7.47,16,1,1,-7,-7,-15,-14,5766,,,,,8,4.5,4.5,1,,,,
2018-12-22,4,0.24,0.1,-3.8,,-10,100,90.2,85.5,71,3.3,-1.3,-2.4,-8.1,34,21.54,18,2,51,29,100.7,99.28,99.6,98.5,99.77,98.36,98.69,97.62,32200,11612.5,16300,400,,,,,17.9,0,0,0,0,6.5,,,21,07:28:00,16:00:00,8.53,7.47,16,,,1,1,-9,-9,2228,,,,,8,7.4,4.5,1,,,,
2018-12-21,3.4,1.22,1.4,-0.6,,-6,100,96.3,91,82,2.8,0.7,-0.3,-3.4,43,24.58,27.5,12,41,10,101.4,100.23,100.2,99,100.48,99.31,99.28,98.07,24100,10716.7,12850,1600,,,,,16.6,0,0,0,0,40,,,32,07:27:00,15:59:00,8.53,7.45,15.98,,,6,6,5,6,1328,,,,,8,7.8,6.5,5,,,,
2018-12-20,0.1,-4.41,-5.6,-11.3,,-14,96,81.5,82,68,-4.6,-7.2,-7.5,-10.4,14,4.83,7.5,1,,,101.9,101.73,101.65,101.4,100.95,100.78,100.71,100.47,32200,21437.5,22550,12900,,,,,23.6,0,0,0,0,0,,,32,07:26:00,15:59:00,8.55,7.43,15.98,1,1,-1,-1,-3,-3,5612,,,,,8,6.2,5,2,,,,
2018-12-19,-6,-8.58,-9,-12,,-19,86,78.3,79,72,-8.3,-11.7,-11.3,-14.3,24,15.08,13,2,28,24,101.8,101.72,101.7,101.6,100.86,100.76,100.73,100.6,48300,32916.7,30600,12900,,,,,27,0,0,0,0,0,,,32,07:26:00,15:58:00,8.53,7.43,15.97,1,1,-7,-7,-9,-8,5384,,,,,8,6.1,5,2,,,,
2018-12-18,-4.6,-6.43,-6.75,-8.9,,-16,74,64.8,65,56,-10,-12,-11.9,-13.9,28,17.38,18.5,9,39,27,101.6,101.11,100.95,100.3,100.61,100.17,100.01,99.41,48300,30691.7,30600,12900,,,,,24.8,0,0,0,0,0,,,32,07:25:00,15:58:00,8.55,7.42,15.97,1,1,-6,-5,-14,-13,3262,,,,,8,7.4,6,4,,,,
2018-12-17,0.8,-2.04,-2.8,-6.4,,-12,94,82.8,75.5,57,-2.1,-4.7,-7.8,-13.4,17,9.46,10,3,41,35,101.2,100.4,100.6,100,100.22,99.46,99.63,99.04,40200,24925,24950,9700,,,,,20.8,0,0,0,0,0,,,33,07:25:00,15:58:00,8.55,7.42,15.97,,,-2,-2,-10,-10,3336,,,,,8,7.8,7.5,7,,,,
2018-12-16,-0.3,-3.54,-4.1,-7.9,,-10,97,90.2,88,79,-3.3,-4.9,-5.6,-7.9,17,8.83,10,3,,,102.5,102.09,101.9,101.3,101.58,101.14,100.97,100.35,48300,33175,36200,24100,,,,,22.1,0,0,0,0,0,,,33,07:24:00,15:57:00,8.55,7.4,15.95,1,1,-2,-2,-7,-5,5531,,,,,8,5.2,4,0,,,,
2018-12-15,3,1.05,0.6,-1.8,,-5,100,88.7,88.5,77,0.3,-0.7,-1.8,-3.9,25,16.12,16,7,32,26,102.6,102.17,102.1,101.6,101.7,101.23,101.19,100.69,24100,15354.2,12650,1200,,,,,17.4,0,0,0,0,0.3,,,36,07:23:00,15:57:00,8.57,7.38,15.95,1,1,1,1,-7,-7,4107,,,,,8,6.4,5,2,,,,
2018-12-14,0.7,-5.28,-5.25,-11.2,,-13,99,87.9,88,77,0.2,-7,-6.5,-13.2,13,3.75,7,1,,,103.2,102.55,102.4,101.6,102.24,101.59,101.47,100.7,24100,11841.7,12650,1200,,,,,23.2,0,0,0,0,8.9,,,31,07:22:00,15:57:00,8.58,7.37,15.95,1,1,-3,-3,-2,-2,1755,,,,,8,6.3,4.5,1,,,,
2018-12-13,-10.1,-17.73,-17.64,-25.2,,-28,87,78.7,73,59,-15.3,-20.7,-21.1,-27,9,3.75,5,1,,,103.5,103.3,103.3,103.1,102.48,102.3,102.28,102.08,48300,29450,24350,400,,,,,35.6,0,0,0,0,0,,,32,07:21:00,15:57:00,8.6,7.35,15.95,1,1,-10,-10,-19,-9,6682,,,,,8,2.2,4,0,,,,
2018-12-12,-9.3,-13.95,-17.1,-24.9,,-29,90,75.5,71.5,53,-11.3,-17.6,-18.8,-26.3,17,7.67,9.5,2,,,103,102.27,102.3,101.6,102.04,101.3,101.33,100.62,48300,26333.3,25550,2800,,,,,35.1,0,0,0,0,0.3,,,32,07:21:00,15:57:00,8.6,7.35,15.95,1,1,-11,-10,-19,-19,7011,,,,,8,2.6,4,0,,,,
2018-12-11,-9.8,-13.96,-16.5,-23.2,,-27,90,83.8,82.5,75,-11.5,-16.2,-18,-24.5,6,3.42,3,0,,,102.3,101.97,101.95,101.6,101.33,100.99,100.99,100.64,48300,21066.7,27350,6400,,,,,34.5,0,0,0,0,0.2,,,31,07:20:00,15:57:00,8.62,7.33,15.95,1,1,-10,-10,-15,-13,4562,,,,,8,6.8,4,0,,,,
2018-12-10,-8,-12.36,-14.95,-21.9,,-24,90,73.2,74,58,-13.7,-16.4,-18.1,-22.4,18,10.62,10,2,30,27,102.4,102.18,102.15,101.9,101.42,101.21,101.17,100.92,48300,33175,36200,24100,,,,,33,0,0,0,0,0,,,33,07:19:00,15:57:00,8.63,7.32,15.95,1,1,-10,-7,-18,-18,5759,,,,,6,1.4,3,0,,,,
2018-12-09,-7.4,-14.75,-15.6,-23.8,,-29,89,84.3,83.5,78,-9.9,-16.9,-17.6,-25.4,22,9.42,12,2,28,23,103.1,102.26,102.35,101.6,102.08,101.28,101.36,100.64,24100,12570.8,12650,1200,,,,,33.6,0,0,0,0,4.7,,,27,07:18:00,15:57:00,8.65,7.3,15.95,,,-8,-7,-16,-16,2510,,,,,8,3.7,4.5,1,,,,
2018-12-08,-13.9,-18.49,-20,-26.1,,-30,85,77,73,61,-18.2,-21.6,-22.6,-27.1,26,12.58,14.5,3,33,25,103.2,103.06,103.1,103,102.17,102.07,102.08,102,48300,32716.7,30600,12900,,,,,38,0,0,0,0,0,,,28,07:17:00,15:57:00,8.67,7.28,15.95,1,1,-14,-13,-20,-18,6209,,,,,8,4.2,4,0,,,,
2018-12-07,-4.5,-10.22,-12.65,-20.8,,-27,95,79.5,78,61,-5.6,-13.2,-13.7,-21.7,27,11.88,14.5,2,33,26,103,102.27,102.2,101.4,101.99,101.31,101.22,100.44,48300,20633.3,24450,600,,,,,30.6,0,0,0,0,3.1,,,30,07:16:00,15:57:00,8.68,7.27,15.95,1,1,-8,-6,-20,-20,5148,,,,,8,4.6,4,0,,,,
2018-12-06,-5.5,-8.75,-9.65,-13.8,,-16,94,90.7,91,88,-6.4,-10,-10.9,-15.5,5,2.71,3,1,,,101.8,101.57,101.6,101.4,100.88,100.61,100.65,100.43,24100,9329.2,12450,800,,,,,27.6,0,0,0,0,2.8,,,23,07:15:00,15:57:00,8.7,7.25,15.95,,,-6,-5,-9,-9,2380,,,,,8,6.9,5.5,3,,,,
2018-12-05,-6.9,-11.64,-12,-17.1,,-19,92,83.7,81.5,71,-10.9,-13.9,-14.7,-18.4,16,6.67,8.5,1,,,102,101.85,101.9,101.8,101,100.89,100.89,100.79,48300,26116.7,36200,24100,,,,,30,0,0,0,0,0,,,22,07:14:00,15:58:00,8.73,7.23,15.97,1,1,-7,-7,-9,-9,7035,,,,,8,4.1,4,0,,,,
2018-12-04,-3.7,-6.36,-5.9,-8.1,,-14,83,72.8,70.5,58,-7.8,-10.5,-10.8,-13.7,20,11.08,12.5,5,37,29,101.8,101.28,101.2,100.6,100.8,100.34,100.25,99.69,48300,34183.3,36200,24100,,,,,23.9,0,0,0,0,0,,,23,07:12:00,15:58:00,8.77,7.2,15.97,1,1,-4,-4,-14,-14,5928,,,,,8,7.4,7,6,,,,
2018-12-03,0.1,-1.36,-2.25,-4.6,,-8,100,91.5,87.5,75,-0.6,-2.6,-3.5,-6.5,14,8.21,8,2,27,34,100.5,99.98,100.1,99.7,99.61,99.05,99.17,98.73,24100,10441.7,12250,400,,,,,20.2,0,0,0,0,3.9,,,23,07:11:00,15:58:00,8.78,7.18,15.97,,,0,0,-9,-9,2155,,,,,8,6,5,2,,,,
2018-12-02,-0.2,-1.39,-1.35,-2.5,,-10,99,93.6,92.5,86,-0.5,-2.3,-2.4,-4.2,36,23.62,21,6,39,9,102.2,101.12,101.05,99.9,101.27,100.19,100.14,99.02,24100,7775,12450,800,,,,,19.4,0,0,0,0,12.6,,,20,07:10:00,15:59:00,8.82,7.17,15.98,,,0,0,0,0,2110,,,,,8,6.3,6,4,,,,
2018-12-01,-1.3,-2.15,-2.45,-3.6,,-8,88,82.3,82.5,77,-3.7,-4.8,-4.9,-6.1,18,10.04,11,4,,,102.4,102.25,102.2,102,101.45,101.29,101.23,101.02,48300,30154.2,36200,24100,,,,,20.4,0,0,0,0,0,,,20,07:09:00,15:59:00,8.83,7.15,15.98,1,1,0,0,-7,-7,3997,,,,,8,7.4,6,4,,,,
2018-11-30,-0.7,-2.72,-3.95,-7.2,,-8,89,79,80.5,72,-4.5,-5.9,-5.8,-7.2,18,8,9.5,1,,,101.9,101.69,101.65,101.4,100.99,100.74,100.72,100.46,48300,31158.3,36200,24100,,,,,21.9,0,0,0,0,0,,,21,07:08:00,15:59:00,8.85,7.13,15.98,1,1,-2,-2,-5,-4,5786,,,,,8,7,5.5,3,,,,
2018-11-29,3.6,0.16,0.25,-3.1,,-6,95,78.8,78,61,-0.9,-3.2,-3.4,-5.9,14,7.54,8,2,,,101.4,100.85,100.85,100.3,100.43,99.92,99.92,99.41,48300,34183.3,36200,24100,,,,,17.8,0,0,0,0,0,,,21,07:06:00,16:00:00,8.9,7.1,16,1,1,1,1,-6,-5,5284,,,,,8,7.2,6.5,5,,,,
2018-11-28,1.7,0.87,0.7,-0.3,,-3,98,90.8,91,84,0.1,-0.5,-0.5,-1.1,32,18.5,16.5,1,36,5,100.3,99.59,99.75,99.2,99.38,98.68,98.81,98.25,24100,15600,14450,4800,,,,,17.3,0,0,0,0,0.4,,,23,07:05:00,16:01:00,8.93,7.08,16.02,,,2,2,-2,-2,3146,,,,,8,6.9,4.5,1,,,,
2018-11-27,1.7,0.54,0.44,-0.8,,-8,96,91.2,90,84,-0.1,-0.7,-0.9,-1.7,50,40.08,42.5,35,55,6,101,99.97,100.1,99.2,100.02,99.04,99.16,98.31,16100,4375,8450,800,,,,,17.6,0,0,0,0,9.3,,,25,07:04:00,16:01:00,8.95,7.07,16.02,,,0,0,0,1,2428,,,,,8,6.6,5.5,3,,,,
2018-11-26,0.6,0.02,0,-0.6,,-7,93,86.5,84.5,76,-1.3,-2,-2.4,-3.4,41,29.83,30,19,47,6,101.7,101.47,101.4,101.1,100.76,100.53,100.45,100.14,32200,18558.3,18500,4800,,,,,18,0,0,0,0,1.2,,,24,07:03:00,16:02:00,8.98,7.05,16.03,,,0,0,-2,-2,3043,,,,,8,8,8,8,,,,
2018-11-25,-0.4,-0.93,-1.25,-2.1,,-8,96,91,88,80,-1.1,-2.2,-2.7,-4.3,31,22.08,17.5,4,31,8,101.6,101.35,101.4,101.2,100.61,100.41,100.44,100.28,16100,8591.7,8550,1000,,,,,19.2,0,0,0,0,7.4,,,19,07:01:00,16:02:00,9.02,7.02,16.03,,,0,0,-1,0,2346,,,,,8,7.6,6,4,,,,
2018-11-24,-1.1,-5.66,-5.65,-10.2,,-14,88,71.8,71.5,55,-5.3,-10.1,-8.8,-12.3,15,6.67,8,1,,,102.1,101.69,101.7,101.3,101.09,100.74,100.72,100.35,48300,32845.8,32200,16100,,,,,23.6,0,0,0,0,0.1,,,19,07:00:00,16:03:00,9.05,7,16.05,1,1,-1,-1,-6,-6,6832,,,,,8,6.2,5,2,,,,
2018-11-23,-7.4,-11.92,-12.45,-17.5,,-26,83,72.8,73.5,64,-13.2,-15.9,-16.4,-19.5,28,16.25,16.5,5,28,27,103.2,102.79,102.65,102.1,102.24,101.82,101.69,101.14,48300,34183.3,36200,24100,,,,,30.4,0,0,0,0,0,,,19,06:59:00,16:04:00,9.08,6.98,16.07,1,1,-9,-9,-11,-10,7333,,,,,8,4.6,4,0,,,,
2018-11-22,-10.1,-14.36,-14.6,-19.1,,-30,75,63.8,63.5,52,-16.8,-19.9,-19.9,-22.9,30,20.12,20,10,40,29,103,102.48,102.45,101.9,102.06,101.5,101.49,100.91,48300,31295.8,33800,19300,,,,,32.6,0,0,0,0,0,,,20,06:57:00,16:05:00,9.13,6.95,16.08,1,1,-11,-11,-18,-16,7387,,,,,7,3.7,3.5,0,,,,
2018-11-21,-7,-10.19,-11.45,-15.9,,-23,93,76.2,74.5,56,-8,-13.8,-14.6,-21.1,18,10.71,10.5,3,37,30,101.9,101.24,101.35,100.8,100.9,100.28,100.37,99.83,32200,14704.2,16900,1600,,,,,29.4,0,0,0,0,1.2,,,23,06:56:00,16:06:00,9.17,6.93,16.1,,,-8,-8,-16,-15,3310,,,,,8,5.7,5,2,,,,
2018-11-20,-4.4,-6.34,-5.7,-7,,-16,91,85.4,86,81,-5.7,-8.4,-7.5,-9.3,33,23.92,19,5,35,6,101.8,101.58,101.5,101.2,100.86,100.62,100.58,100.29,24100,9758.3,13250,2400,,,,,23.7,0,0,0,0,2.5,,,20,06:55:00,16:07:00,9.2,6.92,16.12,,,-5,-5,-8,-8,4833,,,,,8,7.7,6,4,,,,
2018-11-19,-3.4,-6.34,-7.3,-11.2,,-15,96,88.2,87.5,79,-5,-8,-9.4,-13.8,15,6.71,8,1,,,102.3,101.91,102,101.7,101.31,100.96,101.04,100.78,24100,12854.2,13050,2000,,,,,25.3,0,0,0,0,0.7,,,19,06:53:00,16:07:00,9.23,6.88,16.12,1,1,-1,-1,-6,-6,3850,,,,,8,7.4,5,2,,,,
2018-11-18,-6.8,-10.06,-12.5,-18.2,,-19,91,71.8,72,53,-11.8,-14.4,-14.5,-17.2,22,12.12,12,2,,,102.9,102.63,102.6,102.3,101.92,101.66,101.65,101.38,48300,33983.3,33800,19300,,,,,30.5,0,0,0,0,0,,,19,06:52:00,16:08:00,9.27,6.87,16.13,1,1,-6,-6,-18,-9,8624,,,,,8,3.2,4.5,1,,,,
2018-11-17,-0.4,-4.23,-4.7,-9,,-16,93,83.1,80.5,68,-3.1,-6.7,-7.7,-12.2,24,15.71,15.5,7,31,25,102.3,101.42,101.5,100.7,101.34,100.47,100.53,99.72,48300,23466.7,28200,8100,,,,,22.7,0,0,0,0,0.1,,,19,06:50:00,16:09:00,9.32,6.83,16.15,1,1,0,1,-15,-12,4728,,,,,8,5.5,4.5,1,,,,
2018-11-16,-4.5,-5.69,-6.4,-8.3,,-14,95,86,81.5,68,-5.9,-7.7,-9.2,-12.5,28,17.75,15,2,34,7,102.3,101.07,101.35,100.4,101.35,100.12,100.43,99.51,24100,7925,12650,1200,,,,,24.4,0,0,0,0,7.1,,,18,06:49:00,16:11:00,9.37,6.82,16.18,,,-3,-3,-5,-5,3887,,,,,8,6.2,4.5,1,,,,
2018-11-15,-8.2,-11.68,-12.7,-17.2,,-24,83,73.9,74,65,-12.6,-15.5,-15.8,-18.9,21,10.42,12,3,,,103.7,103.34,103.05,102.4,102.76,102.36,102.11,101.46,48300,34183.3,36200,24100,,,,,30.7,0,0,0,0,0,,,18,06:47:00,16:12:00,9.42,6.78,16.2,1,2,-7,-7,-10,-10,7630,,,,,8,5.4,4,0,,,,
2018-11-14,-9.1,-11.61,-11.89,-14.7,,-24,76,68.9,69.5,63,-13.7,-16.3,-16.3,-18.9,37,25.88,27.5,18,54,27,103.5,102.46,102.45,101.4,102.55,101.5,101.52,100.48,24100,20633.3,18500,12900,,,,,29.9,0,0,0,0,0.4,,,21,06:46:00,16:13:00,9.45,6.77,16.22,1,1,-8,-8,-16,-15,7494,,,,,8,4.3,4.5,1,,,,
2018-11-13,0.1,-1.78,-5.3,-10.7,,-19,99,92.5,85,71,-0.1,-2.9,-6.3,-12.6,37,13.08,20,3,76,23,102.6,101.61,101.7,100.8,101.66,100.67,100.75,99.83,24100,5570.8,12650,1200,,,,,23.3,0,0,0,0,14.9,,,13,06:45:00,16:14:00,9.48,6.75,16.23,,,1,1,-12,-12,2164,,,,,8,7,6.5,5,,,,
2018-11-12,-2.8,-6.49,-7.69,-12.6,,-18,86,73.3,71,56,-5.2,-10.6,-9.6,-14,22,10.29,11.5,1,,,102.9,102.81,102.75,102.6,101.98,101.85,101.83,101.67,48300,31708.3,30600,12900,,,,,25.7,0,0,0,0,0,,,9,06:43:00,16:15:00,9.53,6.72,16.25,2,2,-2,-2,-5,-5,8177,,,,,8,4.2,4,0,,,,
